Entity,Code,Year,Annual CO₂ emissions
Sudan,SDN,1955,852151
Sudan,SDN,1956,825204
Sudan,SDN,1957,1061055
Sudan,SDN,1958,1185619
Sudan,SDN,1959,1256328
Sudan,SDN,1960,1249553
Sudan,SDN,1961,1273241
Sudan,SDN,1962,1364142
Sudan,SDN,1963,1542653
Sudan,SDN,1964,1707822
Sudan,SDN,1965,2230032
Sudan,SDN,1966,2428741
Sudan,SDN,1967,2927266
Sudan,SDN,1968,2853108
Sudan,SDN,1969,3843524
Sudan,SDN,1970,4460086
Sudan,SDN,1971,4577898
Sudan,SDN,1972,4941828
Sudan,SDN,1973,4985502
Sudan,SDN,1974,5221063
Sudan,SDN,1975,3893935
Sudan,SDN,1976,3448711
Sudan,SDN,1977,3494924
Sudan,SDN,1978,3156331
Sudan,SDN,1979,3276723
Sudan,SDN,1980,3437398
Sudan,SDN,1981,3340006
Sudan,SDN,1982,3509444
Sudan,SDN,1983,3581824
Sudan,SDN,1984,3211298
Sudan,SDN,1985,3731624
Sudan,SDN,1986,3895108
Sudan,SDN,1987,3070437
Sudan,SDN,1988,4443148
Sudan,SDN,1989,3441182
Sudan,SDN,1990,4783272
Sudan,SDN,1991,4479958
Sudan,SDN,1992,4001345.2
Sudan,SDN,1993,2754666
Sudan,SDN,1994,3837806
Sudan,SDN,1995,3962441
Sudan,SDN,1996,4095920
Sudan,SDN,1997,5022572
Sudan,SDN,1998,4372293
Sudan,SDN,1999,4753336
Sudan,SDN,2000,5291520
Sudan,SDN,2001,6017465
Sudan,SDN,2002,7633498
Sudan,SDN,2003,8515221
Sudan,SDN,2004,10865860
Sudan,SDN,2005,10558027
Sudan,SDN,2006,11544503
Sudan,SDN,2007,13563595
Sudan,SDN,2008,14178651
Sudan,SDN,2009,14804981
Sudan,SDN,2010,15069764
Sudan,SDN,2011,14711182
Sudan,SDN,2012,15759358
Sudan,SDN,2013,17374260
Sudan,SDN,2014,13094856
Sudan,SDN,2015,14246501
Sudan,SDN,2016,19733288
Sudan,SDN,2017,20309830
Sudan,SDN,2018,20515954
Sudan,SDN,2019,21640606
Sudan,SDN,2020,21165178
Sudan,SDN,2021,22218356
Sudan,SDN,2022,20240120
Sudan,SDN,2023,20001454
Suriname,SUR,1950,212512
Suriname,SUR,1951,234496
Suriname,SUR,1952,267472
Suriname,SUR,1953,311440
Suriname,SUR,1954,337088
Suriname,SUR,1955,311440
Suriname,SUR,1956,340752
Suriname,SUR,1957,373728
Suriname,SUR,1958,318768
Suriname,SUR,1959,366400
Suriname,SUR,1960,432352
Suriname,SUR,1961,428688
Suriname,SUR,1962,494640
Suriname,SUR,1963,531280
Suriname,SUR,1964,604560
Suriname,SUR,1965,795088
Suriname,SUR,1966,1095536
Suriname,SUR,1967,1333696
Suriname,SUR,1968,1450944
Suriname,SUR,1969,1520560
Suriname,SUR,1970,1608496
Suriname,SUR,1971,1714544
Suriname,SUR,1972,1743826
Suriname,SUR,1973,2106562
Suriname,SUR,1974,1600990
Suriname,SUR,1975,2018745
Suriname,SUR,1976,1996528
Suriname,SUR,1977,1897527
Suriname,SUR,1978,2391861
Suriname,SUR,1979,2292768
Suriname,SUR,1980,2369417
Suriname,SUR,1981,2028322
Suriname,SUR,1982,1870567
Suriname,SUR,1983,1372057
Suriname,SUR,1984,1552032
Suriname,SUR,1985,1595856
Suriname,SUR,1986,1756928
Suriname,SUR,1987,1756784
Suriname,SUR,1988,1873888
Suriname,SUR,1989,1851760
Suriname,SUR,1990,1737368
Suriname,SUR,1991,2023142.1
Suriname,SUR,1992,2030452
Suriname,SUR,1993,2037761.9
Suriname,SUR,1994,2042253
Suriname,SUR,1995,2060550.9
Suriname,SUR,1996,2082514
Suriname,SUR,1997,2104476
Suriname,SUR,1998,2104454
Suriname,SUR,1999,2122753
Suriname,SUR,2000,2192347
Suriname,SUR,2001,2362832
Suriname,SUR,2002,1560114
Suriname,SUR,2003,1537767
Suriname,SUR,2004,1555785
Suriname,SUR,2005,1588520
Suriname,SUR,2006,1738560
Suriname,SUR,2007,1756384
Suriname,SUR,2008,1931568
Suriname,SUR,2009,1990704
Suriname,SUR,2010,2370056
Suriname,SUR,2011,2755048
Suriname,SUR,2012,2492080
Suriname,SUR,2013,3147388
Suriname,SUR,2014,3200660
Suriname,SUR,2015,2713354
Suriname,SUR,2016,2920766
Suriname,SUR,2017,2426406
Suriname,SUR,2018,2089318
Suriname,SUR,2019,2635786
Suriname,SUR,2020,2917967
Suriname,SUR,2021,2643140
Suriname,SUR,2022,2639782
Suriname,SUR,2023,2647446
Sweden,SWE,1834,32976
Sweden,SWE,1839,43968
Sweden,SWE,1840,40304
Sweden,SWE,1841,40304
Sweden,SWE,1842,80608
Sweden,SWE,1843,58624
Sweden,SWE,1844,98928
Sweden,SWE,1845,87936
Sweden,SWE,1846,80608
Sweden,SWE,1847,80608
Sweden,SWE,1848,139232
Sweden,SWE,1849,194192
Sweden,SWE,1850,201520
Sweden,SWE,1851,216176
Sweden,SWE,1852,216176
Sweden,SWE,1853,227168
Sweden,SWE,1854,337088
Sweden,SWE,1855,315104
Sweden,SWE,1856,476320
Sweden,SWE,1857,611888
Sweden,SWE,1858,512960.03
Sweden,SWE,1859,754784
Sweden,SWE,1860,751120
Sweden,SWE,1861,967296
Sweden,SWE,1862,985616
Sweden,SWE,1863,985616
Sweden,SWE,1864,1036911.94
Sweden,SWE,1865,1080880
Sweden,SWE,1866,1113856
Sweden,SWE,1867,1036911.94
Sweden,SWE,1868,1223776
Sweden,SWE,1869,1088208
Sweden,SWE,1870,1341024
Sweden,SWE,1871,1432624
Sweden,SWE,1872,1711088
Sweden,SWE,1873,1736736
Sweden,SWE,1874,1872304
Sweden,SWE,1875,2275344
Sweden,SWE,1876,2429232
Sweden,SWE,1877,2572128
Sweden,SWE,1878,2180080
Sweden,SWE,1879,2213056
Sweden,SWE,1880,2828608
Sweden,SWE,1881,2751664
Sweden,SWE,1882,3147376
Sweden,SWE,1883,3216992
Sweden,SWE,1884,3550416
Sweden,SWE,1885,3828880
Sweden,SWE,1886,3751936
Sweden,SWE,1887,3803232
Sweden,SWE,1888,4246576
Sweden,SWE,1889,4957392
Sweden,SWE,1890,4946400
Sweden,SWE,1891,5279824
Sweden,SWE,1892,5250512
Sweden,SWE,1893,5279824
Sweden,SWE,1894,5891712
Sweden,SWE,1895,5954000
Sweden,SWE,1896,6155520
Sweden,SWE,1897,6855344
Sweden,SWE,1898,7298688
Sweden,SWE,1899,9134352
Sweden,SWE,1900,9170992
Sweden,SWE,1901,8522464
Sweden,SWE,1902,8925504
Sweden,SWE,1903,9804864
Sweden,SWE,1904,10325152
Sweden,SWE,1905,10163936
Sweden,SWE,1906,11292448
Sweden,SWE,1907,12772704
Sweden,SWE,1908,13755428
Sweden,SWE,1909,12669882
Sweden,SWE,1910,13117328
Sweden,SWE,1911,12792751
Sweden,SWE,1912,14187705
Sweden,SWE,1913,15953268
Sweden,SWE,1914,14985189
Sweden,SWE,1915,15101660
Sweden,SWE,1916,15931912
Sweden,SWE,1917,6903629
Sweden,SWE,1918,8115357.5
Sweden,SWE,1919,7797207
Sweden,SWE,1920,10542065
Sweden,SWE,1921,6133385
Sweden,SWE,1922,10126600
Sweden,SWE,1923,12294173
Sweden,SWE,1924,14642477
Sweden,SWE,1925,13119573
Sweden,SWE,1926,12769362
Sweden,SWE,1927,17874824
Sweden,SWE,1928,16244894
Sweden,SWE,1929,19369774
Sweden,SWE,1930,18932354
Sweden,SWE,1931,18944282
Sweden,SWE,1932,18736918
Sweden,SWE,1933,19517262
Sweden,SWE,1934,21732500
Sweden,SWE,1935,22864024
Sweden,SWE,1936,25047560
Sweden,SWE,1937,28942064
Sweden,SWE,1938,26134964
Sweden,SWE,1939,29299888
Sweden,SWE,1940,18474730
Sweden,SWE,1941,15041770
Sweden,SWE,1942,13022192
Sweden,SWE,1943,15835729
Sweden,SWE,1944,12442329
Sweden,SWE,1945,4549445
Sweden,SWE,1946,17376102
Sweden,SWE,1947,25092130
Sweden,SWE,1948,30800910
Sweden,SWE,1949,26831936
Sweden,SWE,1950,28655598
Sweden,SWE,1951,33436760
Sweden,SWE,1952,34520976
Sweden,SWE,1953,32548794
Sweden,SWE,1954,34493936
Sweden,SWE,1955,39095560
Sweden,SWE,1956,43375350
Sweden,SWE,1957,38843164
Sweden,SWE,1958,42070908
Sweden,SWE,1959,42388396
Sweden,SWE,1960,49170520
Sweden,SWE,1961,48799508
Sweden,SWE,1962,51272588
Sweden,SWE,1963,55313056
Sweden,SWE,1964,60368068
Sweden,SWE,1965,62562212
Sweden,SWE,1966,72517360
Sweden,SWE,1967,68929740
Sweden,SWE,1968,77606030
Sweden,SWE,1969,86381140
Sweden,SWE,1970,92287020
Sweden,SWE,1971,84508860
Sweden,SWE,1972,84703224
Sweden,SWE,1973,87289530
Sweden,SWE,1974,79822840
Sweden,SWE,1975,80760120
Sweden,SWE,1976,88240856
Sweden,SWE,1977,85740390
Sweden,SWE,1978,79476490
Sweden,SWE,1979,84868580
Sweden,SWE,1980,71713690
Sweden,SWE,1981,69388504
Sweden,SWE,1982,62256744
Sweden,SWE,1983,58268316
Sweden,SWE,1984,57308090
Sweden,SWE,1985,62364010
Sweden,SWE,1986,62009780
Sweden,SWE,1987,59694708
Sweden,SWE,1988,57425120
Sweden,SWE,1989,55520776
Sweden,SWE,1990,57520480
Sweden,SWE,1991,57751216
Sweden,SWE,1992,57578296
Sweden,SWE,1993,57571904
Sweden,SWE,1994,60025652
Sweden,SWE,1995,59511812
Sweden,SWE,1996,63381056
Sweden,SWE,1997,58383136
Sweden,SWE,1998,58801790
Sweden,SWE,1999,55981564
Sweden,SWE,2000,54930044
Sweden,SWE,2001,55837570
Sweden,SWE,2002,56685396
Sweden,SWE,2003,57292190
Sweden,SWE,2004,56516890
Sweden,SWE,2005,53875296
Sweden,SWE,2006,53737864
Sweden,SWE,2007,52993880
Sweden,SWE,2008,50866404
Sweden,SWE,2009,47238340
Sweden,SWE,2010,53119860
Sweden,SWE,2011,49210624
Sweden,SWE,2012,46711970
Sweden,SWE,2013,45201720
Sweden,SWE,2014,43472692
Sweden,SWE,2015,43418144
Sweden,SWE,2016,43413624
Sweden,SWE,2017,42438436
Sweden,SWE,2018,42058476
Sweden,SWE,2019,40833570
Sweden,SWE,2020,36702516
Sweden,SWE,2021,38633692
Sweden,SWE,2022,37474410
Sweden,SWE,2023,36556280
Switzerland,CHE,1858,146560
Switzerland,CHE,1859,205184
Switzerland,CHE,1860,304112
Switzerland,CHE,1861,425024
Switzerland,CHE,1862,468992
Switzerland,CHE,1863,468992
Switzerland,CHE,1864,571584
Switzerland,CHE,1865,696160
Switzerland,CHE,1866,688832
Switzerland,CHE,1867,674176
Switzerland,CHE,1868,769440
Switzerland,CHE,1869,743792
Switzerland,CHE,1870,897680
Switzerland,CHE,1871,1110192
Switzerland,CHE,1872,1275072
Switzerland,CHE,1873,1238432
Switzerland,CHE,1874,1168816
Switzerland,CHE,1875,1278736
Switzerland,CHE,1876,1494912
Switzerland,CHE,1877,1417968
Switzerland,CHE,1878,1355680
Switzerland,CHE,1879,1447280
Switzerland,CHE,1880,1670784
Switzerland,CHE,1881,1564528
Switzerland,CHE,1882,1729408
Switzerland,CHE,1883,1912608
Switzerland,CHE,1884,1963904
Switzerland,CHE,1885,2044512
Switzerland,CHE,1886,2084816
Switzerland,CHE,1887,2257024
Switzerland,CHE,1888,2304656
Switzerland,CHE,1889,2542816
Switzerland,CHE,1890,2876240
Switzerland,CHE,1891,3521104
Switzerland,CHE,1892,3469808
Switzerland,CHE,1893,2876240
Switzerland,CHE,1894,3583392
Switzerland,CHE,1895,3847200
Switzerland,CHE,1896,4209936
Switzerland,CHE,1897,4440768
Switzerland,CHE,1898,4748544
Switzerland,CHE,1899,5122272
Switzerland,CHE,1900,5675536
Switzerland,CHE,1901,5184560
Switzerland,CHE,1902,5235856
Switzerland,CHE,1903,5671872
Switzerland,CHE,1904,5961328
Switzerland,CHE,1905,6239792
Switzerland,CHE,1906,6895648
Switzerland,CHE,1907,7998512
Switzerland,CHE,1908,8005840.5
Switzerland,CHE,1909,8068127.5
Switzerland,CHE,1910,7789664
Switzerland,CHE,1911,8610400
Switzerland,CHE,1912,8760624
Switzerland,CHE,1913,9251600
Switzerland,CHE,1914,8427200
Switzerland,CHE,1915,8925504
Switzerland,CHE,1916,8482160
Switzerland,CHE,1917,6107888
Switzerland,CHE,1918,5745152
Switzerland,CHE,1919,4605648
Switzerland,CHE,1920,7232736
Switzerland,CHE,1921,4466416
Switzerland,CHE,1922,6151856
Switzerland,CHE,1923,7665088
Switzerland,CHE,1924,7232736
Switzerland,CHE,1925,7536848
Switzerland,CHE,1926,7456240
Switzerland,CHE,1927,8595744
Switzerland,CHE,1928,8963252
Switzerland,CHE,1929,10263735
Switzerland,CHE,1930,9556195
Switzerland,CHE,1931,10094537
Switzerland,CHE,1932,10222985
Switzerland,CHE,1933,9566704
Switzerland,CHE,1934,9555712
Switzerland,CHE,1935,9475104
Switzerland,CHE,1936,9920062
Switzerland,CHE,1937,10464384
Switzerland,CHE,1938,10458105
Switzerland,CHE,1939,11860368
Switzerland,CHE,1940,8311001
Switzerland,CHE,1941,6625295
Switzerland,CHE,1942,5838634
Switzerland,CHE,1943,6172353
Switzerland,CHE,1944,4450036
Switzerland,CHE,1945,1621488
Switzerland,CHE,1946,5764343
Switzerland,CHE,1947,9445593
Switzerland,CHE,1948,10211101
Switzerland,CHE,1949,8529504
Switzerland,CHE,1950,10232846
Switzerland,CHE,1951,12298391
Switzerland,CHE,1952,11224575
Switzerland,CHE,1953,10333419
Switzerland,CHE,1954,12593158
Switzerland,CHE,1955,13614194
Switzerland,CHE,1956,17060948
Switzerland,CHE,1957,17694314
Switzerland,CHE,1958,16284983
Switzerland,CHE,1959,16601730
Switzerland,CHE,1960,19498528
Switzerland,CHE,1961,20360942
Switzerland,CHE,1962,24123366
Switzerland,CHE,1963,29070360
Switzerland,CHE,1964,28129376
Switzerland,CHE,1965,30328936
Switzerland,CHE,1966,31489262
Switzerland,CHE,1967,32519440
Switzerland,CHE,1968,35981330
Switzerland,CHE,1969,38046964
Switzerland,CHE,1970,40244320
Switzerland,CHE,1971,41886484
Switzerland,CHE,1972,42912590
Switzerland,CHE,1973,46197620
Switzerland,CHE,1974,41420920
Switzerland,CHE,1975,39045844
Switzerland,CHE,1976,40431144
Switzerland,CHE,1977,41030600
Switzerland,CHE,1978,42161600
Switzerland,CHE,1979,39854600
Switzerland,CHE,1980,40478160
Switzerland,CHE,1981,38798396
Switzerland,CHE,1982,36571324
Switzerland,CHE,1983,40007224
Switzerland,CHE,1984,39111570
Switzerland,CHE,1985,39762200
Switzerland,CHE,1986,42226010
Switzerland,CHE,1987,40182264
Switzerland,CHE,1988,40636268
Switzerland,CHE,1989,39388684
Switzerland,CHE,1990,44148590
Switzerland,CHE,1991,46131670
Switzerland,CHE,1992,46017530
Switzerland,CHE,1993,43610236
Switzerland,CHE,1994,42669576
Switzerland,CHE,1995,43413910
Switzerland,CHE,1996,44108030
Switzerland,CHE,1997,43045788
Switzerland,CHE,1998,44623136
Switzerland,CHE,1999,44445530
Switzerland,CHE,2000,43620736
Switzerland,CHE,2001,45086544
Switzerland,CHE,2002,43466810
Switzerland,CHE,2003,44649640
Switzerland,CHE,2004,45232804
Switzerland,CHE,2005,45776740
Switzerland,CHE,2006,45364588
Switzerland,CHE,2007,43358124
Switzerland,CHE,2008,44698536
Switzerland,CHE,2009,43523340
Switzerland,CHE,2010,45034104
Switzerland,CHE,2011,40972652
Switzerland,CHE,2012,42240524
Switzerland,CHE,2013,43171428
Switzerland,CHE,2014,39221056
Switzerland,CHE,2015,38718970
Switzerland,CHE,2016,39172084
Switzerland,CHE,2017,38164800
Switzerland,CHE,2018,36859040
Switzerland,CHE,2019,36720796
Switzerland,CHE,2020,34228228
Switzerland,CHE,2021,35779836
Switzerland,CHE,2022,32818890
Switzerland,CHE,2023,32737300
Syria,SYR,1931,3634
Syria,SYR,1932,10903
Syria,SYR,1933,14537
Syria,SYR,1934,10903
Syria,SYR,1935,14537
Syria,SYR,1936,29074
Syria,SYR,1937,61783
Syria,SYR,1938,61783
Syria,SYR,1939,58149
Syria,SYR,1940,21806
Syria,SYR,1941,21806
Syria,SYR,1942,54514
Syria,SYR,1943,36343
Syria,SYR,1944,18171
Syria,SYR,1945,18171
Syria,SYR,1946,21806
Syria,SYR,1947,25440
Syria,SYR,1948,25440
Syria,SYR,1949,29074
Syria,SYR,1950,413762
Syria,SYR,1951,380789
Syria,SYR,1952,475696
Syria,SYR,1953,512069
Syria,SYR,1954,577895
Syria,SYR,1955,1644066
Syria,SYR,1956,2002901.1
Syria,SYR,1957,1980946
Syria,SYR,1958,2167513
Syria,SYR,1959,2225896
Syria,SYR,1960,3218695
Syria,SYR,1961,3060935
Syria,SYR,1962,3199872
Syria,SYR,1963,3606276
Syria,SYR,1964,4361268
Syria,SYR,1965,3672258
Syria,SYR,1966,4910928
Syria,SYR,1967,4603211
Syria,SYR,1968,5953950
Syria,SYR,1969,7232626
Syria,SYR,1970,6649929
Syria,SYR,1971,8874187
Syria,SYR,1972,7756279
Syria,SYR,1973,7885176
Syria,SYR,1974,9654411
Syria,SYR,1975,11171188
Syria,SYR,1976,13737146
Syria,SYR,1977,14632356
Syria,SYR,1978,15181394
Syria,SYR,1979,22484598
Syria,SYR,1980,20726688
Syria,SYR,1981,26534616
Syria,SYR,1982,24364442
Syria,SYR,1983,27774502
Syria,SYR,1984,32849010
Syria,SYR,1985,29389378
Syria,SYR,1986,31073248
Syria,SYR,1987,35942868
Syria,SYR,1988,36679116
Syria,SYR,1989,34271284
Syria,SYR,1990,37045332
Syria,SYR,1991,42200812
Syria,SYR,1992,42561740
Syria,SYR,1993,45221630
Syria,SYR,1994,45650096
Syria,SYR,1995,46082532
Syria,SYR,1996,47127708
Syria,SYR,1997,49256710
Syria,SYR,1998,53158420
Syria,SYR,1999,55150680
Syria,SYR,2000,54171076
Syria,SYR,2001,50951036
Syria,SYR,2002,40349620
Syria,SYR,2003,54977924
Syria,SYR,2004,51286628
Syria,SYR,2005,50751040
Syria,SYR,2006,53663740
Syria,SYR,2007,66660340
Syria,SYR,2008,67755630
Syria,SYR,2009,62968376
Syria,SYR,2010,61721950
Syria,SYR,2011,58835576
Syria,SYR,2012,45850204
Syria,SYR,2013,34042910
Syria,SYR,2014,30943050
Syria,SYR,2015,28603202
Syria,SYR,2016,26947024
Syria,SYR,2017,31590732
Syria,SYR,2018,29376484
Syria,SYR,2019,27402032
Syria,SYR,2020,26312742
Syria,SYR,2021,26034452
Syria,SYR,2022,25313814
Syria,SYR,2023,25503272
Taiwan,TWN,1750,0
Taiwan,TWN,1751,0
Taiwan,TWN,1752,0
Taiwan,TWN,1753,0
Taiwan,TWN,1754,0
Taiwan,TWN,1755,0
Taiwan,TWN,1756,0
Taiwan,TWN,1757,0
Taiwan,TWN,1758,0
Taiwan,TWN,1759,0
Taiwan,TWN,1760,0
Taiwan,TWN,1761,0
Taiwan,TWN,1762,0
Taiwan,TWN,1763,0
Taiwan,TWN,1764,0
Taiwan,TWN,1765,0
Taiwan,TWN,1766,0
Taiwan,TWN,1767,0
Taiwan,TWN,1768,0
Taiwan,TWN,1769,0
Taiwan,TWN,1770,0
Taiwan,TWN,1771,0
Taiwan,TWN,1772,0
Taiwan,TWN,1773,0
Taiwan,TWN,1774,0
Taiwan,TWN,1775,0
Taiwan,TWN,1776,0
Taiwan,TWN,1777,0
Taiwan,TWN,1778,0
Taiwan,TWN,1779,0
Taiwan,TWN,1780,0
Taiwan,TWN,1781,0
Taiwan,TWN,1782,0
Taiwan,TWN,1783,0
Taiwan,TWN,1784,0
Taiwan,TWN,1785,0
Taiwan,TWN,1786,0
Taiwan,TWN,1787,0
Taiwan,TWN,1788,0
Taiwan,TWN,1789,0
Taiwan,TWN,1790,0
Taiwan,TWN,1791,0
Taiwan,TWN,1792,0
Taiwan,TWN,1793,0
Taiwan,TWN,1794,0
Taiwan,TWN,1795,0
Taiwan,TWN,1796,0
Taiwan,TWN,1797,0
Taiwan,TWN,1798,0
Taiwan,TWN,1799,0
Taiwan,TWN,1800,0
Taiwan,TWN,1801,0
Taiwan,TWN,1802,0
Taiwan,TWN,1803,0
Taiwan,TWN,1804,0
Taiwan,TWN,1805,0
Taiwan,TWN,1806,0
Taiwan,TWN,1807,0
Taiwan,TWN,1808,0
Taiwan,TWN,1809,0
Taiwan,TWN,1810,0
Taiwan,TWN,1811,0
Taiwan,TWN,1812,0
Taiwan,TWN,1813,0
Taiwan,TWN,1814,0
Taiwan,TWN,1815,0
Taiwan,TWN,1816,0
Taiwan,TWN,1817,0
Taiwan,TWN,1818,0
Taiwan,TWN,1819,0
Taiwan,TWN,1820,0
Taiwan,TWN,1821,0
Taiwan,TWN,1822,0
Taiwan,TWN,1823,0
Taiwan,TWN,1824,0
Taiwan,TWN,1825,0
Taiwan,TWN,1826,0
Taiwan,TWN,1827,0
Taiwan,TWN,1828,0
Taiwan,TWN,1829,0
Taiwan,TWN,1830,0
Taiwan,TWN,1831,0
Taiwan,TWN,1832,0
Taiwan,TWN,1833,0
Taiwan,TWN,1834,0
Taiwan,TWN,1835,0
Taiwan,TWN,1836,0
Taiwan,TWN,1837,0
Taiwan,TWN,1838,0
Taiwan,TWN,1839,0
Taiwan,TWN,1840,0
Taiwan,TWN,1841,0
Taiwan,TWN,1842,0
Taiwan,TWN,1843,0
Taiwan,TWN,1844,0
Taiwan,TWN,1845,0
Taiwan,TWN,1846,0
Taiwan,TWN,1847,0
Taiwan,TWN,1848,0
Taiwan,TWN,1849,0
Taiwan,TWN,1850,0
Taiwan,TWN,1851,0
Taiwan,TWN,1852,0
Taiwan,TWN,1853,0
Taiwan,TWN,1854,0
Taiwan,TWN,1855,0
Taiwan,TWN,1856,0
Taiwan,TWN,1857,0
Taiwan,TWN,1858,0
Taiwan,TWN,1859,0
Taiwan,TWN,1860,0
Taiwan,TWN,1861,0
Taiwan,TWN,1862,0
Taiwan,TWN,1863,0
Taiwan,TWN,1864,0
Taiwan,TWN,1865,0
Taiwan,TWN,1866,0
Taiwan,TWN,1867,0
Taiwan,TWN,1868,0
Taiwan,TWN,1869,0
Taiwan,TWN,1870,0
Taiwan,TWN,1871,0
Taiwan,TWN,1872,0
Taiwan,TWN,1873,0
Taiwan,TWN,1874,0
Taiwan,TWN,1875,0
Taiwan,TWN,1876,0
Taiwan,TWN,1877,0
Taiwan,TWN,1878,0
Taiwan,TWN,1879,0
Taiwan,TWN,1880,0
Taiwan,TWN,1881,0
Taiwan,TWN,1882,0
Taiwan,TWN,1883,0
Taiwan,TWN,1884,0
Taiwan,TWN,1885,0
Taiwan,TWN,1886,0
Taiwan,TWN,1887,0
Taiwan,TWN,1888,0
Taiwan,TWN,1889,0
Taiwan,TWN,1890,0
Taiwan,TWN,1891,0
Taiwan,TWN,1892,0
Taiwan,TWN,1893,0
Taiwan,TWN,1894,0
Taiwan,TWN,1895,0
Taiwan,TWN,1896,3664
Taiwan,TWN,1897,51296
Taiwan,TWN,1898,113584
